"","WCRNUMBER","LEGACYLOGNUMBER","STATE_WELL_NUMBER","CASING_NUMBER","SITE_CODE.x","LOCAL_WELL_NUMBER","EWM_MASTER_SITE_ID","LATITUDE.x","LONGITUDE.x","ELEVATION","CREATED_DT","PERSON_ID","SITE_CODE.y","SITE_CODE_ROOT","SITE_CODE_SEQ","EWM_ACCESS_RESTRICTION_ID","MODIFIED_DATE.x","MODIFIED_USER.x","MODIFIED_PROC.x","HORZ_COORDINATE_TYPE_ID","VERT_COORDINATE_TYPE_ID","HORZ_MEASUREMENT_METHOD_ID","VERT_MEASUREMENT_METHOD_ID","HORZ_MEASUREMENT_ACCURACY_ID","VERT_MEASUREMENT_ACCURACY_ID","EWM_MASTER_SITE_ACTV","APPL_ID.x","EWM_STATION_ID","EWM_BASIN_PORTION_ID","EWM_BASIN_ID","VERTICAL_MEASURE_METHOD_ID","VERTICAL_MEASURE_ACCURACY_ID","EWM_WELL_COMPLETION_ID","COMPLETION_RPT_NBR_AVAIL","LATEST_RP_ELEVATION","LATEST_GS_ELEVATION","COMPLETION_RPT_NBR","WELL_LOCATION_DESC","SAME_AS_STATE_WELL_NBR","EWM_STATION_USE_ID","EWM_STATION_ACTV","TOTAL_DEPTH_FT","EWM_OCCURRENCE_TYPE_ID","EWM_CONFIDENCE_TYPE_ID","WELL_DEPTH_UNKNOWN","RP_DESC","HAS_WELL_CONSTRUCTION_DATA","ADDL_COMMENTS","LOCAL_WELL_DESIGNATION","MODIFIED_USER.y","MODIFIED_DATE.y","MODIFIED_PROC.y","IS_VOLUNTARY_REPORTING","HORIZONTAL_MEASURE_METHOD_ID","HORIZONTAL_MEASURE_ACCURACY_ID","COUNTY_ID","LATITUDE.y","LONGITUDE.y","EWM_COORDINATE_TYPE_ID","PRIMARY_WELL_ORG_ID","APPL_ID.y","OWNER_ORG_ID"
"6821","WCR1987-013592",NA,"07N34W27K005S",NA,NA,NA,84940,34.6605,120.447,105.11,"2011-05-13 16:30:35",70371,"346605N1204467W002","346605N1204467W",2,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,23441,NA,125,0,0,3,"N",105.11,105.11,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,42,34.6605,-120.447,6,NA,24,NA
"6822","WCR1987-013593",NA,"07N34W27N006S",NA,NA,NA,84946,34.6555,120.456,81.52,"2011-05-13 16:30:35",70371,"346555N1204559W001","346555N1204559W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,37576,NA,125,0,0,3,"N",81.52,81.52,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,42,34.6555,-120.456,6,NA,24,NA
"6823","WCR1987-013623","152973","09N03W22J004S",NA,NA,NA,69359,34.855,117.174,2233.51,"2011-05-13 16:30:40",70371,"348550N1171743W001","348550N1171743W",1,3000,"2017-11-03 18:02:50","CLUDLUM_DBA","DA_LOAD",11,16,0,0,0,0,"Y",24,28120,834,428,3,2,1,"Y",2233.51,2233.51,"152973",NA,"N",3,"Y",205,NA,NA,"N","MP B Top of casing, north side","Y",NA,"AG Field well","CLUDLUM_DBA","2019-04-11 18:03:59","DA_LOAD","Y",3,10,36,34.8546,-117.173,5,5161,24,5161
"6824","WCR1987-013333","269891","02N18W08N002S",NA,NA,NA,93520,34.2676,118.796,731.654,"2012-05-21 15:58:06",NA,"342676N1187960W001","342676N1187960W",1,3000,"2017-11-03 18:02:50","jeff.dorrington@ventura.org","CASGEM",NA,NA,3,7,11,1,"Y",24,49025,987,NA,7,1,1,"N",731.654,731.654,NA,NA,"N",1,"Y",123,NA,NA,"Y","None Provided","Y",NA,"02N18W08N02S","B118 2019","2019-06-26 14:59:01","CASGEM","N",3,11,56,34.2676,-118.796,NA,5029,24,5029
"6825","WCR1987-013334","269888","02N18W08Q005S",NA,NA,NA,93522,34.2675,118.787,760.661,"2012-05-21 15:58:07",NA,"342675N1187875W001","342675N1187875W",1,3000,"2017-11-03 18:02:50","jeff.dorrington@ventura.org","CASGEM",NA,NA,3,7,11,1,"Y",24,49027,987,179,7,1,1,"N",760.661,760.661,NA,NA,"N",1,"Y",118,NA,NA,"N","None Provided","Y",NA,"02N18W08Q05S","jeff.dorrington@ventura.org","2019-04-11 18:03:58","CASGEM","N",3,11,56,34.2675,-118.787,NA,5029,24,5029
"6826","WCR1987-013335","152950","02N18W09E001S",NA,NA,NA,93523,34.2724,118.779,783.664,"2012-05-21 15:58:07",NA,"342724N1187786W001","342724N1187786W",1,3000,"2017-11-03 18:02:50","jeff.dorrington@ventura.org","CASGEM",NA,NA,3,7,11,1,"Y",24,49028,987,179,7,1,1,"N",784.244,783.664,NA,NA,"N",7,"Y",300,NA,NA,"N","None Provided","Y",NA,"02N18W09E01S","jeff.dorrington@ventura.org","2019-04-11 18:03:58","CASGEM","N",3,11,56,34.2724,-118.779,NA,5029,24,5029
"6827","WCR1987-013336","269893","02N18W09N002S",NA,NA,NA,93524,34.2667,118.779,780.671,"2012-05-21 15:58:08",NA,"342667N1187786W001","342667N1187786W",1,3000,"2017-11-03 18:02:50","jeff.dorrington@ventura.org","CASGEM",NA,NA,3,7,11,1,"Y",24,49029,987,179,7,1,1,"N",780.671,780.671,NA,NA,"N",1,"Y",25,NA,NA,"N","None Provided","Y",NA,"02N18W09N02S","jeff.dorrington@ventura.org","2019-04-11 18:03:58","CASGEM","N",3,11,56,34.2667,-118.779,NA,5029,24,5029
"6828","WCR1987-013367","241615","02N21W17F005S",NA,NA,NA,90545,34.2584,119.105,137.83,"2011-07-21 09:36:17",NA,"342584N1191051W001","342584N1191051W",1,3000,"2019-12-10 10:32:33","jeff.dorrington@ventura.org","CASGEM",NA,NA,3,7,11,1,"Y",27,46090,986,178,9,1,1,"N",141.774,140.274,NA,NA,"N",3,"Y",1105,NA,NA,"N","None Provided","Y","basin changed from Oxnard to Las Posas Valley due to basin boundary modification in 2016","02N21W17F05S","bgooding","2019-12-12 10:59:27","SGMA","Y",3,11,56,34.2584,-119.105,NA,5029,27,6621
"6829","WCR1987-013337","269887","02N18W08Q004S",NA,NA,NA,93521,34.2674,118.787,761.161,"2012-05-21 15:58:06",NA,"342674N1187875W001","342674N1187875W",1,3000,"2017-11-03 18:02:50","jeff.dorrington@ventura.org","CASGEM",NA,NA,3,7,11,1,"Y",24,49026,987,179,7,1,1,"N",761.161,761.161,NA,NA,"N",1,"Y",26,NA,NA,"N","None Provided","Y",NA,"02N18W08Q04S","jeff.dorrington@ventura.org","2019-04-11 18:03:58","CASGEM","N",3,11,56,34.2674,-118.787,NA,5029,24,5029
"6830","WCR1987-013338","269884","02N18W09N003S",NA,NA,NA,93525,34.2667,118.779,780.171,"2012-05-21 15:58:08",NA,"342667N1187786W002","342667N1187786W",2,3000,"2017-11-03 18:02:50","jeff.dorrington@ventura.org","CASGEM",NA,NA,3,7,11,1,"Y",24,49030,987,179,7,1,1,"N",780.171,780.171,NA,NA,"N",1,"Y",120,NA,NA,"N","None Provided","Y",NA,"02N18W09N03S","jeff.dorrington@ventura.org","2019-04-11 18:03:58","CASGEM","N",3,11,56,34.2667,-118.779,NA,5029,24,5029
"6831","WCR1987-013339","241625","02N22W32C004S",NA,NA,NA,90579,34.219,119.209,49.58,"2011-07-21 09:36:27",NA,"342190N1192087W001","342190N1192087W",1,3000,"2019-12-11 10:59:16","jeff.dorrington@ventura.org","CASGEM",NA,NA,3,7,11,1,"Y",27,46124,1052,169,0,1,1,"N",52.998,51.998,NA,NA,"N",3,"Y",310,NA,NA,"N","None Provided","Y",NA,"02N22W32C04S","bgooding","2020-05-13 23:08:47","SGMA","Y",3,11,56,34.219,-119.209,NA,5029,27,6812
"6832","WCR1987-013340","241614","02N22W32Q003S",NA,NA,NA,64726,34.2094,119.208,43.61,"2011-05-13 16:30:44",70371,"342094N1192081W001","342094N1192081W",1,3000,"2019-12-11 10:59:16","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",27,4566,1052,169,0,1,1,"N",42.505,42.505,NA,NA,"N",3,"Y",280,NA,NA,"N","None Provided","Y",NA,"02N22W32Q03S","bgooding","2020-01-07 15:28:33","SGMA","Y",3,11,56,34.2094,-119.208,5,5029,27,6812
"6833","WCR1987-013374","241619","02N21W29L004S",NA,NA,NA,90554,34.2272,119.109,74.96,"2011-07-21 09:36:20",NA,"342272N1191093W001","342272N1191093W",1,3000,"2019-12-11 10:59:16","jeff.dorrington@ventura.org","CASGEM",NA,NA,3,7,11,1,"Y",27,46099,1052,169,9,1,1,"N",78.355,77.355,NA,NA,"N",3,"Y",1161,NA,NA,"N","None Provided","Y",NA,"02N21W29L04S","bgooding","2020-05-13 23:01:24","SGMA","Y",3,11,56,34.2272,-119.109,NA,5029,27,6812
"6834","WCR1987-013376","297220","02N17W06J001S",NA,NA,NA,64852,34.2842,118.694,1042.54,"2011-05-13 16:30:45",70371,"342842N1186937W001","342842N1186937W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,2938,NA,179,0,0,3,"N",1042.54,1042.54,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,56,34.2842,-118.694,6,NA,24,NA
"6835","WCR1987-013563",NA,"07N35W23Q001S",NA,NA,NA,77911,34.6691,120.536,39.67,"2011-05-13 16:30:38",70371,"346691N1205364W001","346691N1205364W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,25324,NA,125,0,0,3,"N",39.67,39.67,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,42,34.6691,-120.536,6,NA,24,NA
"6836","WCR1987-013564",NA,"07N35W23Q002S",NA,NA,NA,77912,34.6691,120.536,39.78,"2011-05-13 16:30:38",70371,"346691N1205364W002","346691N1205364W",2,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,25325,NA,125,0,0,3,"N",39.78,39.78,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,42,34.6691,-120.536,6,NA,24,NA
"6837","WCR1987-013565",NA,"07N35W23Q003S",NA,NA,NA,93657,34.669,120.534,37.11,"2012-07-05 14:49:52",NA,"346690N1205340W001","346690N1205340W",1,3000,"2017-11-03 18:02:50","dgibbs@cosbpw.net","CASGEM",NA,NA,0,0,0,0,"Y",24,49160,1057,125,0,0,1,"N",37.81,37.11,NA,"Santa Ynez-Lompoc","N",1,"N",83,NA,NA,"N","top of casing west","Y","Note: Well Construction Information obtained from USGS Well Schedule Sheet","7N/35W-23Q3","dgibbs@cosbpw.net","2019-04-11 18:03:59","CASGEM","Y",0,0,42,34.669,-120.534,NA,5082,24,5082
"6838","WCR1987-013566",NA,"07N35W23Q004S",NA,NA,NA,77914,34.6689,120.538,39.88,"2011-05-13 16:30:38",70371,"346689N1205378W001","346689N1205378W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,25326,NA,125,0,0,3,"N",39.88,39.88,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,42,34.6689,-120.538,6,NA,24,NA
"6839","WCR1987-013594",NA,"07N34W27P006S",NA,NA,NA,84951,34.6553,120.454,82.52,"2011-05-13 16:30:35",70371,"346553N1204542W001","346553N1204542W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,36325,NA,125,0,0,3,"N",82.52,82.52,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,42,34.6553,-120.454,6,NA,24,NA
"6840","WCR1987-013595",NA,"07N34W28Q001S",NA,NA,NA,84963,34.6566,120.463,72.52,"2011-05-13 16:30:35",70371,"346566N1204634W001","346566N1204634W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,36327,NA,125,0,0,3,"N",72.52,72.52,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,42,34.6566,-120.463,6,NA,24,NA
"6841","WCR1987-013596",NA,"07N34W29F001S",NA,NA,NA,88271,34.6622,120.486,65.2,"2011-05-13 16:30:46",70371,"346622N1204856W001","346622N1204856W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,23536,NA,125,0,0,3,"N",65.2,65.2,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,42,34.6622,-120.486,6,NA,24,NA
"6842","WCR1987-013597",NA,"07N34W29F002S",NA,NA,NA,88272,34.6622,120.486,65.39,"2011-05-13 16:30:46",70371,"346622N1204856W002","346622N1204856W",2,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,36328,NA,125,0,0,3,"N",65.39,65.39,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,42,34.6622,-120.486,6,NA,24,NA
"6843","WCR1987-013598",NA,"07N34W29H003S",NA,NA,NA,88276,34.6622,120.478,73.7,"2011-05-13 16:30:46",70371,"346622N1204776W001","346622N1204776W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,38163,NA,125,0,0,3,"N",73.7,73.7,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,42,34.6622,-120.478,6,NA,24,NA
"6844","WCR1987-013601",NA,"07N34W29N006S",NA,NA,NA,93645,34.657,120.492,66.7,"2012-07-05 14:49:48",NA,"346570N1204920W001","346570N1204920W",1,3000,"2017-11-03 18:02:50","dgibbs@cosbpw.net","CASGEM",NA,NA,0,0,0,0,"Y",24,49148,1057,125,0,0,1,"N",67.3,66.7,NA,"Santa Ynez-Lompoc","N",1,"N",160,NA,NA,"N","top of PVC casing","Y","Note: Well Construction Information obtained from USGS Well Schedule Sheet","7N/34W-29N6","dgibbs@cosbpw.net","2019-04-11 18:03:59","CASGEM","Y",0,0,42,34.657,-120.492,NA,5082,24,5082
"6845","WCR1987-013602",NA,"07N34W29N007S",NA,NA,NA,88284,34.6572,120.494,69.24,"2011-05-13 16:30:46",70371,"346572N1204937W002","346572N1204937W",2,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,23538,NA,125,0,0,3,"N",69.24,69.24,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,42,34.6572,-120.494,6,NA,24,NA
"6846","WCR1987-013603",NA,"07N34W33E005S",NA,NA,NA,77759,34.6469,120.476,84.53,"2011-05-13 16:30:38",70371,"346469N1204762W001","346469N1204762W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,23690,NA,125,0,0,3,"N",84.53,84.53,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,42,34.6469,-120.476,6,NA,24,NA
"6847","WCR1987-013626","182827","10N03W14F002S",NA,NA,NA,67550,34.9592,117.164,2147.45,"2011-05-13 16:30:41",70371,"349592N1171643W001","349592N1171643W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,32988,NA,434,0,0,3,"N",2147.45,2147.45,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,36,34.9592,-117.164,6,NA,24,NA
"6848","WCR1987-013827","202780","17S10E11H003S",NA,NA,NA,60260,32.6882,115.924,382.47,"2011-05-13 16:30:36",70371,"326882N1159239W001","326882N1159239W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,36233,NA,508,0,0,3,"N",382.47,382.47,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,13,32.6882,-115.924,6,NA,24,NA
"6849","WCR1987-013831","258587","04S27E03Q002M",NA,NA,NA,64778,37.6223,118.98,7942.35,"2011-05-13 16:30:44",70371,"376223N1189795W001","376223N1189795W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,4733,NA,NA,0,0,3,"N",7942.35,7942.35,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,26,37.6223,-118.98,6,NA,24,NA
"6850","WCR1993-003721","462927B","11N04E04N002M",NA,NA,NA,46790,38.826,121.539,29.06,"2011-05-13 16:30:38",70371,"388260N1215394W002","388260N1215394W",2,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,24494,NA,288,8,1,2,"Y",31.95,31,"462927",NA,"N",1,"Y",305,NA,NA,"N","TOC","Y","This site was surveyed by DWR in late 2014.  The new RP and GS elevations reflect the elevations reported in the SR-14-20 - Sacramento Valley NCRO Well Site Survey Report dated 1/14/2015.","SUT-P3","mjanes","2020-06-12 16:31:46","CASGEM","N",0,0,51,38.8239,-121.543,5,NA,24,NA
"6851","WCR1993-003722","462927C","11N04E04N003M",NA,NA,NA,46791,38.826,121.539,29.06,"2011-05-13 16:30:38",70371,"388260N1215394W003","388260N1215394W",3,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,25772,NA,288,8,1,2,"Y",32.13,31,"462927",NA,"N",1,"Y",195,NA,NA,"N","TOC","Y","This site was surveyed by DWR in late 2014.  The new RP and GS elevations reflect the elevations reported in the SR-14-20 - Sacramento Valley NCRO Well Site Survey Report dated 1/14/2015.","SUT-P2","mjanes","2020-06-12 16:31:14","CASGEM","N",0,0,51,38.8239,-121.543,5,NA,24,NA
"6852","WCR1993-003723","462927D","11N04E04N004M",NA,NA,NA,46792,38.826,121.539,29.06,"2011-05-13 16:30:38",70371,"388260N1215394W004","388260N1215394W",4,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,25773,NA,288,8,1,2,"Y",32.31,31,"462927",NA,"N",1,"Y",120,NA,NA,"N","TOC","Y","This site was surveyed by DWR in late 2014.  The new RP and GS elevations reflect the elevations reported in the SR-14-20 - Sacramento Valley NCRO Well Site Survey Report dated 1/14/2015.","SUT-P1","mjanes","2020-06-12 16:30:39","CASGEM","N",0,0,51,38.8239,-121.543,5,NA,24,NA
"6853","WCR1988-004670","273809","02S03W28G002M",NA,NA,NA,50272,37.7297,122.194,12.7,"2011-05-13 16:30:43",70371,"377297N1221942W002","377297N1221942W",2,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,2989,NA,84,0,0,3,"N",12.7,12.7,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,1,37.7297,-122.194,6,NA,24,NA
"6854","WCR1988-006495","266864","08S02E18G010M",NA,NA,NA,92160,37.2396,121.794,195.36,"2011-12-06 12:06:35",NA,"372396N1217939W001","372396N1217939W",1,3000,"2017-11-03 18:02:50","bahmadi@valleywater.org","CASGEM",NA,NA,7,0,0,0,"Y",24,47675,1214,82,0,0,1,"Y",199.28,197.56,"266864","180S VIA DEL ORO/41S MIYUKI DR EXT","N",1,"Y",178,NA,NA,"N","Top of well casing 4""""","Y",NA,"08S02E18G010","gcook@valleywater.org","2019-04-11 18:03:58","CASGEM","N",7,0,43,37.2396,-121.794,NA,274,24,274
"6855","WCR1988-006496","266865","08S02E18L001M",NA,NA,NA,92161,37.2361,121.794,190.9,"2011-12-06 12:06:35",NA,"372361N1217940W001","372361N1217940W",1,3000,"2017-11-03 18:02:50","bahmadi@valleywater.org","CASGEM",NA,NA,7,0,0,0,"Y",24,47676,1214,82,1,1,1,"N",193.18,193.53,NA,"2300N BERNAL RD/1950E COTTLE RD","N",1,"Y",200,NA,NA,"N","Rim of 8"""" dig conc. meter","N",NA,"08S02E18L001","aghoreishi@valleywater.org","2019-12-18 09:23:06","CASGEM","N",7,0,43,37.2361,-121.794,NA,274,24,NA
"6856","WCR1993-012848","402128","01N04W20M001S",NA,NA,NA,79842,34.1545,117.331,1362.58,"2011-05-13 16:30:42",70371,"341545N1173309W001","341545N1173309W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,4480,NA,204,0,0,3,"N",1362.58,1362.58,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,36,34.1545,-117.331,6,NA,24,NA
"6857","WCR1993-011463","349314","05S11W08A001S",NA,NA,NA,91821,33.7591,118.043,19.367,"2011-11-16 10:17:27",NA,"337591N1180435W001","337591N1180435W",1,3000,"2017-11-03 18:02:50","rherndon@ocwd.com","CASGEM",NA,NA,3,8,9,1,"Y",24,47344,721,197,8,1,2,"Y",21.41,19.41,"349314,15","At Seal Beach Naval Weapons Station; 74 feet south of fence line along Westminster Blvd; 60 feet east of fence line along Bolsa Chica Road","N",1,"Y",1300,NA,NA,"N","Top of 4 inch steel casing","Y",NA,"SBM-1/MP1","rherndon@ocwd.com","2019-04-11 18:03:58","CASGEM","N",3,9,30,33.7591,-118.043,NA,5045,24,5045
"6858","WCR1993-013379",NA,"01N05W26L001S",NA,NA,NA,79766,34.1406,117.38,1457.57,"2011-05-13 16:30:42",70371,"341406N1173801W001","341406N1173801W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,3258,NA,202,0,0,3,"N",1457.57,1457.57,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,36,34.1406,-117.38,6,NA,24,NA
"6859","WCR1993-013380",NA,"01N05W27D002S",NA,NA,NA,79767,34.1483,117.399,1545.56,"2011-05-13 16:30:42",70371,"341483N1173993W001","341483N1173993W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,3259,NA,202,0,0,3,"N",1545.56,1545.56,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,36,34.1483,-117.399,6,NA,24,NA
"6860","WCR1993-013381",NA,"01N05W27D003S",NA,NA,NA,79768,34.1483,117.399,1545.56,"2011-05-13 16:30:42",70371,"341483N1173993W002","341483N1173993W",2,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,26765,NA,202,0,0,3,"N",1545.56,1545.56,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,36,34.1483,-117.399,6,NA,24,NA
"6861","WCR1993-013382",NA,"01N05W27D004S",NA,NA,NA,79769,34.1483,117.399,1545.56,"2011-05-13 16:30:42",70371,"341483N1173993W003","341483N1173993W",3,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,3260,NA,202,0,0,3,"N",1545.56,1545.56,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,36,34.1483,-117.399,6,NA,24,NA
"6862","WCR1993-013173","395299","02S01E25H001S",NA,NA,NA,82972,33.9689,116.829,2822.76,"2011-05-13 16:30:41",70371,"339689N1168290W001","339689N1168290W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,2630,NA,501,0,0,3,"N",2822.76,2822.76,NA,NA,"N",6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"B118ChangeWellBasin","2017-11-03 18:02:50","B118_2017","Y",0,0,33,33.9689,-116.829,6,NA,24,NA
"6863","WCR1993-013214","584125","05S03W03C001S",NA,NA,NA,85780,33.77,117.181,1422.5,"2011-05-13 16:30:36",70371,"337700N1171812W001","337700N1171812W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,39315,867,209,9,3,1,"N",1425.35,1424.05,NA,NA,"N",1,"Y",249,NA,NA,"N","Top of Well Casing","Y",NA,"EMWD12722","nusserm@emwd.org","2019-11-21 08:56:21","CASGEM","N",3,9,33,33.77,-117.18,5,5035,24,5035
"6864","WCR1993-011782","395806","04N05W01G001S",NA,NA,NA,61041,34.4634,117.355,3229.89,"2011-05-13 16:30:45",70371,"344634N1173550W001","344634N1173550W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,25469,NA,429,0,0,3,"N",3229.89,3229.89,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,36,34.4634,-117.355,6,NA,24,NA
"6865","WCR1993-013383",NA,"01S04W20H001S",NA,NA,NA,75737,34.0706,117.319,992.56,"2011-05-13 16:30:38",70371,"340706N1173190W001","340706N1173190W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,4239,NA,202,0,0,3,"N",992.56,992.56,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,36,34.0706,-117.319,6,NA,24,NA
"6866","WCR1993-013384",NA,"01S04W20H002S",NA,NA,NA,75738,34.0706,117.319,992.56,"2011-05-13 16:30:38",70371,"340706N1173190W002","340706N1173190W",2,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,4240,NA,202,0,0,3,"N",992.56,992.56,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,36,34.0706,-117.319,6,NA,24,NA
